,clones,clones_unique,views,views_unique,issues_closed,issues_open,pulls_closed,pulls_open,forks,stargazers,subscribers,contributors,commits,total_commits,pypi_daily,pypi_180_cumulative,conda_total_downloads,updated_on
2025-01-09,10.0,3.0,61.0,15.0,186,34,281,2,25,110,15,7,4,3584,626,16316,1180,2025-01-20
2025-01-10,52.0,4.0,193.0,12.0,186,34,281,2,25,110,15,7,3,3584,508,16824,1180,2025-01-20
2025-01-11,0.0,0.0,0.0,0.0,186,34,281,2,25,110,15,7,0,3584,671,17495,1180,2025-01-20
2025-01-12,0.0,0.0,34.0,8.0,186,34,281,2,25,110,15,7,0,3584,421,17916,1180,2025-01-20
2025-01-13,3.0,3.0,24.0,12.0,186,34,281,2,25,110,15,7,0,3584,223,18139,1180,2025-01-20
2025-01-14,1.0,1.0,133.0,14.0,186,34,281,3,25,110,15,7,0,3584,439,18366,1180,2025-01-27
2025-01-15,1.0,1.0,64.0,15.0,186,34,281,3,25,110,15,7,0,3584,236,18602,1180,2025-01-27
2025-01-16,13.0,1.0,61.0,14.0,186,34,281,3,25,110,15,7,0,3584,296,18898,1180,2025-01-27
2025-01-17,11.0,1.0,60.0,11.0,186,34,281,3,25,110,15,7,0,3584,61,18959,1180,2025-01-27
2025-01-18,3.0,2.0,22.0,6.0,186,34,281,3,25,110,15,7,0,3584,100,19059,1180,2025-01-27
2025-01-19,0.0,0.0,4.0,4.0,186,34,281,3,25,110,15,7,0,3584,16,19075,1180,2025-01-27
2025-01-20,78.0,2.0,14.0,8.0,186,34,281,3,25,110,15,7,0,3584,5,19080,1180,2025-01-27
2025-01-21,34.0,2.0,81.0,14.0,186,34,281,3,26,110,15,7,0,3584,8,18963,1181,2025-02-03
2025-01-22,4.0,1.0,95.0,14.0,186,34,281,3,26,110,15,7,0,3584,268,19231,1181,2025-02-03
2025-01-23,66.0,1.0,84.0,14.0,186,34,281,3,26,110,15,7,0,3584,36,19267,1181,2025-02-03
2025-01-24,12.0,2.0,93.0,11.0,186,34,281,3,26,110,15,7,0,3584,32,19299,1181,2025-02-03
2025-01-25,1.0,1.0,8.0,6.0,186,34,281,3,26,110,15,7,0,3584,13,19312,1181,2025-02-03
2025-01-26,0.0,0.0,3.0,1.0,186,34,281,3,26,110,15,7,0,3584,17,19329,1181,2025-02-03
2025-01-27,0.0,0.0,44.0,16.0,186,34,281,3,26,110,15,7,0,3584,180,19509,1181,2025-02-03
2025-01-28,1.0,1.0,55.0,7.0,186,40,281,3,50,111,15,7,0,3584,109,19561,1181,2025-02-10
2025-01-29,1.0,1.0,37.0,12.0,186,40,281,3,50,111,15,7,0,3584,40,19601,1181,2025-02-10
2025-01-30,5.0,4.0,19.0,7.0,186,40,281,3,50,111,15,7,0,3584,40,19641,1181,2025-02-10
2025-01-31,0.0,0.0,16.0,10.0,186,40,281,3,50,111,15,7,0,3584,65,19706,1181,2025-02-10
2025-02-01,0.0,0.0,4.0,4.0,186,40,281,3,50,111,15,7,0,3584,14,19720,1181,2025-02-10
2025-02-02,29.0,2.0,0.0,0.0,186,40,281,3,50,111,15,7,0,3584,12,19732,1181,2025-02-10
2025-02-03,12.0,7.0,23.0,10.0,186,40,281,3,50,111,15,7,0,3584,205,19937,1181,2025-02-10
2025-02-04,9.0,6.0,6.0,6.0,189,41,282,3,53,112,15,7,0,3611,51,19549,1181,2025-02-17
2025-02-05,0.0,0.0,31.0,13.0,189,41,282,3,53,112,15,7,0,3611,64,19613,1181,2025-02-17
2025-02-06,0.0,0.0,19.0,7.0,189,41,282,3,53,112,15,7,0,3611,37,19650,1181,2025-02-17
2025-02-07,20.0,17.0,216.0,67.0,189,41,282,3,53,112,15,7,0,3611,73,19723,1181,2025-02-17
2025-02-08,15.0,15.0,193.0,111.0,189,41,282,3,53,112,15,7,0,3611,239,19962,1181,2025-02-17
2025-02-09,1.0,1.0,31.0,26.0,189,41,282,3,53,112,15,7,0,3611,20,19982,1181,2025-02-17
2025-02-10,11.0,5.0,160.0,39.0,189,41,282,3,53,112,15,7,1,3611,58,20040,1181,2025-02-17
2025-02-11,0.0,0.0,31.0,19.0,191,40,285,3,53,113,15,7,0,3661,0,19743,1181,2025-02-24
2025-02-12,6.0,3.0,98.0,18.0,191,40,285,3,53,113,15,7,1,3661,88,19743,1181,2025-02-24
2025-02-13,51.0,5.0,89.0,15.0,191,40,285,3,53,113,15,7,24,3661,84,19827,1181,2025-02-24
2025-02-14,11.0,7.0,60.0,14.0,191,40,285,3,53,113,15,7,1,3661,40,19867,1181,2025-02-24
2025-02-15,2.0,2.0,3.0,1.0,191,40,285,3,53,113,15,7,0,3661,11,19878,1181,2025-02-24
2025-02-16,0.0,0.0,7.0,5.0,191,40,285,3,53,113,15,7,0,3661,23,19901,1181,2025-02-24
2025-02-17,0.0,0.0,28.0,9.0,191,40,285,3,53,113,15,7,0,3661,13,19914,1181,2025-02-24
2025-02-18,3.0,3.0,23.0,6.0,191,40,286,2,53,114,15,7,0,3682,55,19798,1232,2025-03-03
2025-02-19,0.0,0.0,25.0,9.0,191,40,286,2,53,114,15,7,0,3682,80,19878,1232,2025-03-03
2025-02-20,2.0,2.0,12.0,11.0,191,40,286,2,53,114,15,7,0,3682,25,19903,1232,2025-03-03
2025-02-21,12.0,2.0,54.0,8.0,191,40,286,2,53,114,15,7,9,3682,247,20150,1232,2025-03-03
2025-02-22,30.0,6.0,14.0,5.0,191,40,286,2,53,114,15,7,8,3682,16,20166,1232,2025-03-03
2025-02-23,33.0,3.0,42.0,5.0,191,40,286,2,53,114,15,7,18,3682,37,20203,1232,2025-03-03
2025-02-24,72.0,13.0,206.0,13.0,191,40,286,2,53,114,15,7,13,3682,25,20228,1232,2025-03-03
2025-02-25,0.0,0.0,26.0,10.0,191,41,286,2,53,115,14,7,0,3682,79,19848,1234,2025-03-10
2025-02-26,8.0,4.0,64.0,9.0,191,41,286,2,53,115,14,7,0,3682,25,19873,1234,2025-03-10
2025-02-27,7.0,1.0,47.0,9.0,191,41,286,2,53,115,14,7,0,3682,39,19912,1234,2025-03-10
2025-02-28,8.0,3.0,11.0,7.0,191,41,286,2,53,115,14,7,0,3682,48,19960,1234,2025-03-10
2025-03-01,2.0,2.0,6.0,6.0,191,41,286,2,53,115,14,7,0,3682,13,19973,1234,2025-03-10
2025-03-02,3.0,3.0,1.0,1.0,191,41,286,2,53,115,14,7,0,3682,27,20000,1234,2025-03-10
2025-03-03,8.0,5.0,8.0,7.0,191,41,286,2,53,115,14,7,0,3682,17,20017,1234,2025-03-10
2025-03-04,2.0,2.0,16.0,8.0,191,41,286,2,53,117,15,7,0,3683,24,19250,1312,2025-03-17
2025-03-05,2.0,2.0,40.0,11.0,191,41,286,2,53,117,15,7,0,3683,60,19310,1312,2025-03-17
2025-03-06,1.0,1.0,60.0,6.0,191,41,286,2,53,117,15,7,0,3683,28,19338,1312,2025-03-17
2025-03-07,1.0,1.0,76.0,13.0,191,41,286,2,53,117,15,7,0,3683,29,19367,1312,2025-03-17
2025-03-08,0.0,0.0,0.0,0.0,191,41,286,2,53,117,15,7,0,3683,13,19380,1312,2025-03-17
2025-03-09,1.0,1.0,0.0,0.0,191,41,286,2,53,117,15,7,0,3683,95,19475,1312,2025-03-17
2025-03-10,1.0,1.0,68.0,10.0,191,41,286,2,53,117,15,7,0,3683,338,19813,1312,2025-03-17
2025-03-11,4.0,4.0,46.0,11.0,191,41,286,2,53,117,15,7,0,3683,38,19851,1312,2025-03-17
2025-03-12,1.0,1.0,26.0,9.0,191,41,286,2,53,117,15,7,0,3683,92,19943,1312,2025-03-17
2025-03-13,1.0,1.0,63.0,19.0,191,41,286,2,53,117,15,7,0,3683,53,19996,1312,2025-03-17
2025-03-14,8.0,4.0,43.0,12.0,191,41,286,2,53,117,15,7,1,3683,44,20040,1312,2025-03-17
2025-03-15,2.0,2.0,10.0,8.0,191,41,286,2,53,117,15,7,0,3683,236,20276,1312,2025-03-17
2025-03-16,4.0,4.0,3.0,2.0,191,41,286,2,53,117,15,7,0,3683,238,20514,1312,2025-03-17
2025-03-17,2.0,1.0,1.0,1.0,191,41,286,2,53,117,15,7,0,3683,0,20514,1312,2025-03-17
2025-03-25,1.0,1.0,28.0,8.0,195,39,291,1,53,118,15,8,0,3753,42,19061,1317,2025-04-07
2025-03-26,1.0,1.0,8.0,6.0,195,39,291,1,53,118,15,8,0,3753,219,19280,1317,2025-04-07
2025-03-27,1.0,1.0,8.0,4.0,195,39,291,1,53,118,15,8,0,3753,17,19297,1317,2025-04-07
2025-03-28,0.0,0.0,18.0,5.0,195,39,291,1,53,118,15,8,0,3753,52,19349,1317,2025-04-07
2025-03-29,0.0,0.0,2.0,2.0,195,39,291,1,53,118,15,8,0,3753,211,19560,1317,2025-04-07
2025-03-30,6.0,6.0,13.0,7.0,195,39,291,1,53,118,15,8,0,3753,8,19568,1317,2025-04-07
2025-03-31,1.0,1.0,33.0,10.0,195,39,291,1,53,118,15,8,0,3753,48,19616,1317,2025-04-07
2025-04-01,2.0,2.0,64.0,9.0,-191,39,291,1,54,118,15,8,0,3753,27,17583,1317,2025-04-14
2025-04-02,10.0,1.0,17.0,3.0,-191,39,291,1,54,118,15,8,0,3753,32,17615,1317,2025-04-14
2025-04-03,9.0,6.0,40.0,11.0,-191,39,291,1,54,118,15,8,1,3753,23,17638,1317,2025-04-14
2025-04-04,92.0,21.0,147.0,7.0,-191,39,291,1,54,118,15,8,13,3753,28,17666,1317,2025-04-14
2025-04-05,137.0,28.0,106.0,2.0,-191,39,291,1,54,118,15,8,19,3753,547,18213,1317,2025-04-14
2025-04-06,2.0,2.0,14.0,2.0,-191,39,291,1,54,118,15,8,0,3753,231,18444,1317,2025-04-14
2025-04-07,3.0,3.0,37.0,6.0,-191,39,291,1,54,118,15,8,0,3753,81,18525,1317,2025-04-14
2025-04-08,4.0,4.0,28.0,6.0,-195,36,295,1,55,118,15,8,0,3779,188,17112,1317,2025-04-21
2025-04-09,6.0,2.0,16.0,6.0,-195,36,295,1,55,118,15,8,0,3779,69,17181,1317,2025-04-21
2025-04-10,1.0,1.0,15.0,4.0,-195,36,295,1,55,118,15,8,0,3779,258,17439,1317,2025-04-21
2025-04-11,0.0,0.0,2.0,2.0,-195,36,295,1,55,118,15,8,0,3779,282,17721,1317,2025-04-21
2025-04-12,2.0,2.0,1.0,1.0,-195,36,295,1,55,118,15,8,0,3779,10,17731,1317,2025-04-21
2025-04-13,1.0,1.0,9.0,5.0,-195,36,295,1,55,118,15,8,0,3779,240,17971,1317,2025-04-21
2025-04-14,2.0,1.0,36.0,11.0,-195,36,295,1,55,118,15,8,0,3779,29,18000,1317,2025-04-21
2025-04-15,1.0,1.0,90.0,8.0,-196,37,296,1,55,120,15,8,0,3782,237,16523,1317,2025-04-28
2025-04-16,8.0,1.0,41.0,10.0,-196,37,296,1,55,120,15,8,2,3782,278,16801,1317,2025-04-28
2025-04-17,8.0,3.0,35.0,6.0,-196,37,296,1,55,120,15,8,1,3782,77,16878,1317,2025-04-28
2025-04-18,51.0,9.0,115.0,10.0,-196,37,296,1,55,120,15,8,17,3782,51,16929,1317,2025-04-28
2025-04-19,14.0,8.0,28.0,2.0,-196,37,296,1,55,120,15,8,1,3782,360,17289,1317,2025-04-28
2025-04-20,3.0,3.0,9.0,2.0,-196,37,296,1,55,120,15,8,0,3782,372,17661,1317,2025-04-28
2025-04-21,40.0,9.0,74.0,4.0,-196,37,296,1,55,120,15,8,3,3782,120,17781,1317,2025-04-28
2025-04-22,2.0,2.0,25.0,7.0,-197,36,297,3,55,120,15,8,0,3800,215,17465,1317,2025-05-05
2025-04-23,5.0,3.0,16.0,5.0,-197,36,297,3,55,120,15,8,0,3800,63,17528,1317,2025-05-05
2025-04-24,1.0,1.0,14.0,6.0,-197,36,297,3,55,120,15,8,0,3800,222,17750,1317,2025-05-05
2025-04-25,26.0,8.0,53.0,8.0,-197,36,297,3,55,120,15,8,3,3800,28,17778,1317,2025-05-05
2025-04-26,0.0,0.0,6.0,3.0,-197,36,297,3,55,120,15,8,0,3800,243,18021,1317,2025-05-05
2025-04-27,2.0,2.0,3.0,3.0,-197,36,297,3,55,120,15,8,0,3800,18,18039,1317,2025-05-05
2025-04-28,1.0,1.0,14.0,9.0,-197,36,297,3,55,120,15,8,0,3800,64,18103,1317,2025-05-05
2025-04-29,6.0,4.0,15.0,3.0,-201,34,301,0,55,121,15,8,0,3839,10,17095,1317,2025-05-12
2025-04-30,0.0,0.0,12.0,2.0,-201,34,301,0,55,121,15,8,0,3839,19,17114,1317,2025-05-12
2025-05-01,41.0,2.0,86.0,9.0,-201,34,301,0,55,121,15,8,4,3839,20,17134,1317,2025-05-12
2025-05-02,11.0,2.0,59.0,6.0,-201,34,301,0,55,121,15,8,4,3839,10,17144,1317,2025-05-12
2025-05-03,10.0,1.0,45.0,5.0,-201,34,301,0,55,121,15,8,11,3839,7,17151,1317,2025-05-12
2025-05-04,43.0,6.0,65.0,3.0,-201,34,301,0,55,121,15,8,10,3839,5,17156,1317,2025-05-12
2025-05-05,21.0,6.0,81.0,9.0,-201,34,301,0,55,121,15,8,9,3839,27,17183,1317,2025-05-12
2025-05-06,43.0,9.0,84.0,8.0,-203,34,303,0,55,123,15,8,6,3847,33,16217,1317,2025-05-19
2025-05-07,43.0,12.0,65.0,10.0,-203,34,303,0,55,123,15,8,4,3847,57,16274,1317,2025-05-19
2025-05-08,5.0,5.0,19.0,5.0,-203,34,303,0,55,123,15,8,0,3847,67,16341,1317,2025-05-19
2025-05-09,3.0,1.0,12.0,7.0,-203,34,303,0,55,123,15,8,0,3847,67,16408,1317,2025-05-19
2025-05-10,2.0,2.0,1.0,1.0,-203,34,303,0,55,123,15,8,0,3847,18,16426,1317,2025-05-19
2025-05-11,2.0,2.0,5.0,3.0,-203,34,303,0,55,123,15,8,0,3847,44,16470,1317,2025-05-19
2025-05-12,2.0,1.0,14.0,8.0,-203,34,303,0,55,123,15,8,0,3847,12,16482,1317,2025-05-19
2025-05-13,0.0,0.0,19.0,4.0,-206,35,306,0,56,122,15,8,0,3867,23,15673,1317,2025-05-26
2025-05-14,1.0,1.0,40.0,6.0,-206,35,306,0,56,122,15,8,0,3867,24,15697,1317,2025-05-26
2025-05-15,62.0,15.0,130.0,11.0,-206,35,306,0,56,122,15,8,5,3867,21,15718,1317,2025-05-26
2025-05-16,2.0,1.0,33.0,6.0,-206,35,306,0,56,122,15,8,0,3867,30,15748,1317,2025-05-26
2025-05-17,4.0,3.0,1.0,1.0,-206,35,306,0,56,122,15,8,0,3867,8,15756,1317,2025-05-26
2025-05-18,23.0,7.0,19.0,3.0,-206,35,306,0,56,122,15,8,3,3867,12,15768,1317,2025-05-26
2025-05-19,42.0,6.0,89.0,7.0,-206,35,306,0,56,122,15,8,13,3867,44,15812,1317,2025-05-26
2025-05-20,18.0,11.0,50.0,10.0,-206,35,306,0,56,122,15,8,1,3867,115,15669,1342,2025-06-02
2025-05-21,6.0,6.0,63.0,6.0,-206,35,306,0,56,122,15,8,0,3867,52,15721,1342,2025-06-02
2025-05-22,1.0,1.0,49.0,10.0,-206,35,306,0,56,122,15,8,0,3867,101,15822,1342,2025-06-02
2025-05-23,15.0,4.0,19.0,4.0,-206,35,306,0,56,122,15,8,5,3867,21,15843,1342,2025-06-02
2025-05-24,61.0,14.0,34.0,5.0,-206,35,306,0,56,122,15,8,1,3867,71,15914,1342,2025-06-02
2025-05-25,1.0,1.0,2.0,1.0,-206,35,306,0,56,122,15,8,0,3867,20,15934,1342,2025-06-02
2025-05-26,4.0,3.0,14.0,3.0,-206,35,306,0,56,122,15,8,0,3867,66,16000,1342,2025-06-02
2025-05-27,0.0,0.0,14.0,6.0,-206,35,306,0,56,122,15,8,0,3867,54,15632,1342,2025-06-09
2025-05-28,2.0,2.0,15.0,6.0,-206,35,306,0,56,122,15,8,0,3867,37,15669,1342,2025-06-09
2025-05-29,4.0,2.0,8.0,5.0,-206,35,306,0,56,122,15,8,0,3867,36,15705,1342,2025-06-09
2025-05-30,2.0,1.0,4.0,4.0,-206,35,306,0,56,122,15,8,0,3867,19,15724,1342,2025-06-09
2025-05-31,1.0,1.0,1.0,1.0,-206,35,306,0,56,122,15,8,0,3867,15,15739,1342,2025-06-09
2025-06-01,2.0,2.0,26.0,2.0,-206,35,306,0,56,122,15,8,0,3867,12,15751,1342,2025-06-09
2025-06-02,7.0,2.0,25.0,5.0,-206,35,306,0,56,122,15,8,0,3867,52,15803,1342,2025-06-09
2025-06-03,2.0,1.0,40.0,5.0,-209,32,309,0,56,122,15,8,0,3888,27,15130,1342,2025-06-16
2025-06-04,3.0,3.0,20.0,11.0,-209,32,309,0,56,122,15,8,0,3888,127,15257,1342,2025-06-16
2025-06-05,1.0,1.0,8.0,5.0,-209,32,309,0,56,122,15,8,0,3888,14,15271,1342,2025-06-16
2025-06-06,8.0,3.0,6.0,4.0,-209,32,309,0,56,122,15,8,0,3888,48,15319,1342,2025-06-16
2025-06-07,0.0,0.0,1.0,1.0,-209,32,309,0,56,122,15,8,0,3888,15,15334,1342,2025-06-16
2025-06-08,1.0,1.0,21.0,2.0,-209,32,309,0,56,122,15,8,0,3888,7,15341,1342,2025-06-16
2025-06-09,3.0,1.0,45.0,11.0,-209,32,309,0,56,122,15,8,0,3888,14,15355,1342,2025-06-16
2025-06-10,0.0,0.0,37.0,5.0,-209,32,309,0,56,122,15,8,0,3888,7,14881,1342,2025-06-23
2025-06-11,2.0,2.0,9.0,5.0,-209,32,309,0,56,122,15,8,0,3888,26,14907,1342,2025-06-23
2025-06-12,76.0,2.0,3.0,3.0,-209,32,309,0,56,122,15,8,0,3888,39,14946,1342,2025-06-23
2025-06-13,46.0,10.0,59.0,8.0,-209,32,309,0,56,122,15,8,7,3888,13,14959,1342,2025-06-23
2025-06-14,39.0,3.0,13.0,5.0,-209,32,309,0,56,122,15,8,0,3888,6,14965,1342,2025-06-23
2025-06-15,1474.0,26.0,60.0,2.0,-209,32,309,0,56,122,15,8,13,3888,74,15039,1342,2025-06-23
2025-06-16,198.0,14.0,28.0,3.0,-209,32,309,0,56,122,15,8,1,3888,92,15131,1342,2025-06-23
2025-06-17,116.0,4.0,15.0,7.0,-214,23,314,0,56,122,15,8,0,3932,35,15046,1342,2025-06-30
2025-06-18,8.0,2.0,15.0,7.0,-214,23,314,0,56,122,15,8,0,3932,14,15060,1342,2025-06-30
2025-06-19,1.0,1.0,7.0,4.0,-214,23,314,0,56,122,15,8,0,3932,6,15066,1342,2025-06-30
2025-06-20,0.0,0.0,9.0,5.0,-214,23,314,0,56,122,15,8,0,3932,52,15118,1342,2025-06-30
2025-06-21,0.0,0.0,5.0,4.0,-214,23,314,0,56,122,15,8,0,3932,12,15130,1342,2025-06-30
2025-06-22,2.0,2.0,14.0,3.0,-214,23,314,0,56,122,15,8,0,3932,11,15141,1342,2025-06-30
2025-06-23,4.0,3.0,6.0,4.0,-214,23,314,0,56,122,15,8,0,3932,35,15176,1342,2025-06-30
2025-06-24,0.0,0.0,7.0,6.0,-214,23,314,0,56,122,15,8,0,3932,11,15187,1343,2025-07-07
2025-06-25,0.0,0.0,16.0,3.0,-214,23,314,0,56,122,15,8,0,3932,129,15316,1343,2025-07-07
2025-06-26,1.0,1.0,61.0,11.0,-214,23,314,0,56,122,15,8,0,3932,10,15326,1343,2025-07-07
2025-06-27,86.0,13.0,81.0,3.0,-214,23,314,0,56,122,15,8,23,3932,249,15575,1343,2025-07-07
2025-06-28,137.0,33.0,65.0,2.0,-214,23,314,0,56,122,15,8,19,3932,10,15585,1343,2025-07-07
2025-06-29,16.0,3.0,8.0,1.0,-214,23,314,0,56,122,15,8,1,3932,27,15612,1343,2025-07-07
2025-06-30,32.0,10.0,21.0,2.0,-214,23,314,0,56,122,15,8,1,3932,84,15696,1343,2025-07-07
2025-07-01,2.0,2.0,14.0,10.0,-215,22,315,0,56,122,15,8,0,3935,42,13101,1343,2025-07-14
2025-07-02,16.0,5.0,25.0,11.0,-215,22,315,0,56,122,15,8,0,3935,53,13154,1343,2025-07-14
2025-07-03,5.0,5.0,48.0,18.0,-215,22,315,0,56,122,15,8,0,3935,62,13216,1343,2025-07-14
2025-07-04,7.0,6.0,6.0,1.0,-215,22,315,0,56,122,15,8,0,3935,166,13382,1343,2025-07-14
2025-07-05,22.0,3.0,4.0,3.0,-215,22,315,0,56,122,15,8,0,3935,75,13457,1343,2025-07-14
2025-07-06,6.0,5.0,3.0,2.0,-215,22,315,0,56,122,15,8,0,3935,185,13642,1343,2025-07-14
2025-07-07,4.0,4.0,39.0,4.0,-215,22,315,0,56,122,15,8,0,3935,63,13705,1343,2025-07-14
2025-07-08,1.0,1.0,28.0,10.0,-215,22,315,0,56,123,15,8,0,3935,50,12602,1344,2025-07-21
2025-07-09,4.0,3.0,22.0,6.0,-215,22,315,0,56,123,15,8,0,3935,38,12640,1344,2025-07-21
2025-07-10,22.0,11.0,17.0,6.0,-215,22,315,0,56,123,15,8,0,3935,5,12645,1344,2025-07-21
2025-07-11,9.0,3.0,40.0,5.0,-215,22,315,0,56,123,15,8,0,3935,28,12673,1344,2025-07-21
2025-07-12,27.0,3.0,11.0,3.0,-215,22,315,0,56,123,15,8,3,3935,10,12683,1344,2025-07-21
2025-07-13,1.0,1.0,2.0,1.0,-215,22,315,0,56,123,15,8,0,3935,42,12725,1344,2025-07-21
2025-07-14,4.0,4.0,26.0,7.0,-215,22,315,0,56,123,15,8,0,3935,37,12762,1344,2025-07-21
2025-07-15,2.0,2.0,31.0,6.0,-215,24,315,0,56,123,15,8,0,3935,79,12287,1344,2025-07-28
2025-07-16,2.0,2.0,13.0,6.0,-215,24,315,0,56,123,15,8,0,3935,25,12312,1344,2025-07-28
2025-07-17,1.0,1.0,19.0,9.0,-215,24,315,0,56,123,15,8,0,3935,24,12336,1344,2025-07-28
2025-07-18,1.0,1.0,25.0,7.0,-215,24,315,0,56,123,15,8,0,3935,54,12390,1344,2025-07-28
2025-07-19,1.0,1.0,2.0,2.0,-215,24,315,0,56,123,15,8,0,3935,69,12459,1344,2025-07-28
2025-07-20,1.0,1.0,6.0,4.0,-215,24,315,0,56,123,15,8,0,3935,69,12528,1344,2025-07-28
2025-07-21,2.0,1.0,26.0,9.0,-215,24,315,0,56,123,15,8,0,3935,70,12598,1344,2025-07-28
2025-07-22,2.0,2.0,36.0,11.0,-215,24,315,0,56,123,15,8,0,3935,27,12625,1344,2025-07-28
2025-07-23,2.0,1.0,28.0,9.0,-215,24,315,0,56,123,15,8,0,3935,13,12638,1344,2025-07-28
2025-07-24,2.0,2.0,60.0,10.0,-215,24,315,0,56,123,15,8,0,3935,16,12654,1344,2025-07-28
2025-07-25,0.0,0.0,30.0,3.0,-215,24,315,0,56,123,15,8,0,3935,32,12686,1344,2025-07-28
2025-07-26,14.0,6.0,5.0,3.0,-215,24,315,0,56,123,15,8,0,3935,7,12693,1344,2025-07-28
2025-07-27,2.0,2.0,0.0,0.0,-215,24,315,0,56,123,15,8,0,3935,8,12701,1344,2025-07-28
2025-07-28,0.0,0.0,0.0,0.0,-215,24,315,0,56,123,15,8,0,3935,0,12701,1344,2025-07-28
2025-08-12,22.0,9.0,40.0,15.0,-216,25,316,2,58,126,15,8,0,3937,8,11388,1369,2025-08-25
2025-08-13,17.0,2.0,70.0,10.0,-216,25,316,2,58,126,15,8,0,3937,73,11461,1369,2025-08-25
2025-08-14,3.0,2.0,5.0,4.0,-216,25,316,2,58,126,15,8,0,3937,7,11468,1369,2025-08-25
2025-08-15,0.0,0.0,32.0,6.0,-216,25,316,2,58,126,15,8,0,3937,4,11472,1369,2025-08-25
2025-08-16,1.0,1.0,7.0,5.0,-216,25,316,2,58,126,15,8,0,3937,67,11539,1369,2025-08-25
2025-08-17,2.0,2.0,4.0,2.0,-216,25,316,2,58,126,15,8,0,3937,34,11573,1369,2025-08-25
2025-08-18,43.0,6.0,15.0,6.0,-216,25,316,2,58,126,15,8,0,3937,46,11619,1369,2025-08-25
2025-08-19,2.0,1.0,6.0,3.0,-216,25,316,2,58,126,15,8,0,3937,130,11749,1369,2025-08-25
2025-08-20,1.0,1.0,3.0,1.0,-216,25,316,2,58,126,15,8,0,3937,8,11757,1369,2025-08-25
2025-08-21,2.0,2.0,20.0,9.0,-216,25,316,2,58,126,15,8,0,3937,71,11828,1369,2025-08-25
2025-08-22,21.0,2.0,11.0,4.0,-216,25,316,2,58,126,15,8,0,3937,69,11897,1369,2025-08-25
2025-08-23,2.0,2.0,6.0,5.0,-216,25,316,2,58,126,15,8,0,3937,82,11979,1369,2025-08-25
2025-08-24,1.0,1.0,4.0,2.0,-216,25,316,2,58,126,15,8,0,3937,66,12045,1369,2025-08-25
2025-08-25,0.0,0.0,5.0,1.0,-216,25,316,2,58,126,15,8,0,3937,0,12045,1369,2025-08-25
